year age sex race q
1980 97 m black 0.23944
1980 98 m black 0.24563
1980 99 m black 0.25135
1980 100 m black 0.25662
1980 101 m black 0.26146
1980 102 m black 0.2659
1980 103 m black 0.26996
1980 104 m black 0.27367
1980 105 m black 0.27706
1980 106 m black 0.28014
1980 107 m black 0.28295
1980 108 m black 0.2855
1980 109 m black 0.28782
1980 0-1d f black 0.0066
1980 1-7d f black 0.00298
1980 7-28d f black 0.00186
1980 0 f black 0.01927
1980 1 f black 0.00127
1980 2 f black 0.00087
1980 3 f black 0.00066
1980 4 f black 0.00048
1980 5 f black 0.00044
1980 6 f black 0.00037
1980 7 f black 0.00031
1980 8 f black 0.00027
1980 9 f black 0.00025
1980 10 f black 0.00024
1980 11 f black 0.00024
1980 12 f black 0.00027
1980 13 f black 0.00031
1980 14 f black 0.00037
1980 15 f black 0.00043
1980 16 f black 0.00049
1980 17 f black 0.00056
1980 18 f black 0.00062
1980 19 f black 0.00068
1980 20 f black 0.00074
1980 21 f black 0.00081
1980 22 f black 0.00088
1980 23 f black 0.00095
1980 24 f black 0.00102
1980 25 f black 0.00109
1980 26 f black 0.00118
1980 27 f black 0.00126
1980 28 f black 0.00133
1980 29 f black 0.0014
1980 30 f black 0.00148
1980 31 f black 0.00157
1980 32 f black 0.00168
1980 33 f black 0.0018
1980 34 f black 0.00194
1980 35 f black 0.00211
1980 36 f black 0.00231
1980 37 f black 0.00252
1980 38 f black 0.00275
1980 39 f black 0.00298
1980 40 f black 0.00324
1980 41 f black 0.00352
1980 42 f black 0.00385
1980 43 f black 0.00421
1980 44 f black 0.00462
1980 45 f black 0.00505
1980 46 f black 0.00552
1980 47 f black 0.00602
1980 48 f black 0.00655
1980 49 f black 0.0071
1980 50 f black 0.00765
1980 51 f black 0.00821
1980 52 f black 0.00882
1980 53 f black 0.0095
1980 54 f black 0.01026
1980 55 f black 0.01107
1980 56 f black 0.01192
1980 57 f black 0.0128
1980 58 f black 0.01372
1980 59 f black 0.0147
1980 60 f black 0.01577
1980 61 f black 0.01695
1980 62 f black 0.01817
1980 63 f black 0.01936
1980 64 f black 0.0205
1980 65 f black 0.02158
1980 66 f black 0.02272
1980 67 f black 0.02408
1980 68 f black 0.02587
1980 69 f black 0.0281
1980 70 f black 0.03072
1980 71 f black 0.03354
1980 72 f black 0.03639
1980 73 f black 0.03899
1980 74 f black 0.04132
1980 75 f black 0.0436
1980 76 f black 0.04615
1980 77 f black 0.04909
1980 78 f black 0.05282
1980 79 f black 0.05754
1980 80 f black 0.0635
1980 81 f black 0.07041
1980 82 f black 0.07751
1980 83 f black 0.08335
1980 84 f black 0.08744
1980 85 f black 0.09106
1980 86 f black 0.09591
1980 87 f black 0.10168
1980 88 f black 0.10886
1980 89 f black 0.11738
1980 90 f black 0.12656
1980 91 f black 0.13619
1980 92 f black 0.14672
1980 93 f black 0.15816
1980 94 f black 0.17027
1980 95 f black 0.18279
1980 96 f black 0.1917
1980 97 f black 0.20022
1980 98 f black 0.20825
1980 99 f black 0.21577
1980 100 f black 0.22279
1980 101 f black 0.2293
1980 102 f black 0.23534
1980 103 f black 0.24091
1980 104 f black 0.24605
1980 105 f black 0.25077
1980 106 f black 0.2551
1980 107 f black 0.25907
1980 108 f black 0.26269
1980 109 f black 0.266
1990 0-1d m total 0.00381
1990 1-7d m total 0.00153
1990 7-28d m total 0.00116
1990 0 m total 0.01039
1990 1 m total 0.00078
1990 2 m total 0.00054
1990 3 m total 0.00042
1990 4 m total 0.00035
1990 5 m total 0.00031
1990 6 m total 0.00028
1990 7 m total 0.00026
1990 8 m total 0.00023
1990 9 m total 2e-04
1990 10 m total 0.00017
1990 11 m total 0.00017
1990 12 m total 0.00025
1990 13 m total 0.00042
1990 14 m total 0.00064
1990 15 m total 0.00089
1990 16 m total 0.00112
1990 17 m total 0.0013
1990 18 m total 0.00142
1990 19 m total 0.00148
1990 20 m total 0.00155
1990 21 m total 0.00161
1990 22 m total 0.00167
1990 23 m total 0.0017
1990 24 m total 0.00173
1990 25 m total 0.00174
1990 26 m total 0.00176
1990 27 m total 0.0018
1990 28 m total 0.00187
1990 29 m total 0.00196
1990 30 m total 0.00205
1990 31 m total 0.00215
1990 32 m total 0.00224
1990 33 m total 0.00234
1990 34 m total 0.00245
1990 35 m total 0.00257
1990 36 m total 0.0027
1990 37 m total 0.00282
1990 38 m total 0.00293
1990 39 m total 0.00304
1990 40 m total 0.00315
1990 41 m total 0.00328
1990 42 m total 0.00344
1990 43 m total 0.00365
1990 44 m total 0.0039
1990 45 m total 0.00421
1990 46 m total 0.00457
1990 47 m total 0.00496
1990 48 m total 0.00537
1990 49 m total 0.0058
1990 50 m total 0.0063
1990 51 m total 0.00689
1990 52 m total 0.00755
1990 53 m total 0.00828
1990 54 m total 0.00909
1990 55 m total 0.00995
1990 56 m total 0.01089
1990 57 m total 0.01197
1990 58 m total 0.0132
1990 59 m total 0.01455
1990 60 m total 0.01591
1990 61 m total 0.0173
1990 62 m total 0.01877
1990 63 m total 0.02039
1990 64 m total 0.02214
1990 65 m total 0.02397
1990 66 m total 0.02586
1990 67 m total 0.02793
1990 68 m total 0.0303
1990 69 m total 0.03301
1990 70 m total 0.03607
1990 71 m total 0.03945
1990 72 m total 0.0431
1990 73 m total 0.0469
1990 74 m total 0.05079
1990 75 m total 0.05492
1990 76 m total 0.05943
1990 77 m total 0.0643
1990 78 m total 0.06969
1990 79 m total 0.07576
1990 80 m total 0.08283
1990 81 m total 0.09078
1990 82 m total 0.09911
1990 83 m total 0.10718
1990 84 m total 0.11497
1990 85 m total 0.12378
1990 86 m total 0.13424
1990 87 m total 0.1456
1990 88 m total 0.1577
1990 89 m total 0.17058
1990 90 m total 0.1846
1990 91 m total 0.19998
1990 92 m total 0.21596
1990 93 m total 0.23158
1990 94 m total 0.24618
1990 95 m total 0.26004
1990 96 m total 0.27536
1990 97 m total 0.28943
1990 98 m total 0.3039
1990 99 m total 0.3191
1990 100 m total 0.33505
1990 101 m total 0.35181
1990 102 m total 0.3694
1990 103 m total 0.38787
1990 104 m total 0.40726
1990 105 m total 0.42762
1990 106 m total 0.449
1990 107 m total 0.47145
1990 108 m total 0.49503
1990 109 m total 0.51978
1990 0-1d f total 0.00318
1990 1-7d f total 0.00116
1990 7-28d f total 0.00092
1990 0 f total 0.00828
1990 1 f total 0.00068
1990 2 f total 0.00042
1990 3 f total 0.00032
1990 4 f total 0.00025
1990 5 f total 0.00024
1990 6 f total 0.00021
1990 7 f total 0.00019
1990 8 f total 0.00017
1990 9 f total 0.00016
1990 10 f total 0.00015
1990 11 f total 0.00015
1990 12 f total 0.00018
1990 13 f total 0.00022
1990 14 f total 0.00028
1990 15 f total 0.00035
1990 16 f total 0.00041
1990 17 f total 0.00046
1990 18 f total 0.00049
1990 19 f total 5e-04
1990 20 f total 0.00052
1990 21 f total 0.00054
1990 22 f total 0.00056
1990 23 f total 0.00057
1990 24 f total 0.00058
1990 25 f total 0.00059
1990 26 f total 6e-04
1990 27 f total 0.00062
1990 28 f total 0.00066
1990 29 f total 7e-04
1990 30 f total 0.00075
1990 31 f total 8e-04
1990 32 f total 0.00085
1990 33 f total 9e-04
1990 34 f total 0.00095
1990 35 f total 0.00101
1990 36 f total 0.00107
1990 37 f total 0.00115
1990 38 f total 0.00123
1990 39 f total 0.00132
1990 40 f total 0.00142
1990 41 f total 0.00153
1990 42 f total 0.00166
1990 43 f total 0.0018
1990 44 f total 0.00198
1990 45 f total 0.00218
1990 46 f total 0.00242
1990 47 f total 0.00268
1990 48 f total 0.00295
1990 49 f total 0.00324
1990 50 f total 0.00356
1990 51 f total 0.00394
1990 52 f total 0.00434
1990 53 f total 0.00476
1990 54 f total 0.0052
1990 55 f total 0.00566
1990 56 f total 0.00618
1990 57 f total 0.00677
1990 58 f total 0.00745
1990 59 f total 0.00819
1990 60 f total 0.00895
1990 61 f total 0.00972
1990 62 f total 0.01055
1990 63 f total 0.01146
1990 64 f total 0.01244
1990 65 f total 0.01348
1990 66 f total 0.01456
1990 67 f total 0.01574
1990 68 f total 0.01709
1990 69 f total 0.01865
1990 70 f total 0.02042
1990 71 f total 0.02239
1990 72 f total 0.02457
1990 73 f total 0.02688
1990 74 f total 0.0293
1990 75 f total 0.03181
1990 76 f total 0.03456
1990 77 f total 0.03772
1990 78 f total 0.04151
1990 79 f total 0.04599
1990 80 f total 0.05106
1990 81 f total 0.05659
1990 82 f total 0.06265
1990 83 f total 0.06919
1990 84 f total 0.07631
1990 85 f total 0.08446
1990 86 f total 0.09376
1990 87 f total 0.10379
1990 88 f total 0.11442
1990 89 f total 0.1259
1990 90 f total 0.13918
1990 91 f total 0.15417
1990 92 f total 0.16951
1990 93 f total 0.1844
1990 94 f total 0.19922
1990 95 f total 0.21475
1990 96 f total 0.23143
1990 97 f total 0.24775
1990 98 f total 0.26375
1990 99 f total 0.27957
1990 100 f total 0.29635
1990 101 f total 0.31413
1990 102 f total 0.33298
1990 103 f total 0.35296
1990 104 f total 0.37413
1990 105 f total 0.39658
1990 106 f total 0.42038
1990 107 f total 0.4456
1990 108 f total 0.47233
1990 109 f total 0.50068
1990 0-1d m white 0.00302
1990 1-7d m white 0.00134
1990 7-28d m white 0.001
1990 0 m white 0.00862
1990 1 m white 0.00066
1990 2 m white 0.00049
1990 3 m white 0.00037
1990 4 m white 0.00032
1990 5 m white 0.00028
1990 6 m white 0.00026
1990 7 m white 0.00024
1990 8 m white 0.00022
1990 9 m white 0.00019
1990 10 m white 0.00016
1990 11 m white 0.00017
1990 12 m white 0.00024
1990 13 m white 0.00039
1990 14 m white 0.00059
1990 15 m white 0.00081
1990 16 m white 0.00102
1990 17 m white 0.00118
1990 18 m white 0.00127
1990 19 m white 0.00132
1990 20 m white 0.00136
1990 21 m white 0.00141
1990 22 m white 0.00145
1990 23 m white 0.00148
1990 24 m white 0.0015
1990 25 m white 0.00151
1990 26 m white 0.00153
1990 27 m white 0.00156
1990 28 m white 0.00162
1990 29 m white 0.00169
1990 30 m white 0.00177
1990 31 m white 0.00185
1990 32 m white 0.00193
1990 33 m white 0.00201
1990 34 m white 0.0021
1990 35 m white 0.00219
1990 36 m white 0.0023
1990 37 m white 0.0024
1990 38 m white 0.0025
1990 39 m white 0.0026
1990 40 m white 0.00271
1990 41 m white 0.00283
1990 42 m white 0.00298
1990 43 m white 0.00317
1990 44 m white 0.00341
1990 45 m white 0.0037
1990 46 m white 0.00404
1990 47 m white 0.00441
1990 48 m white 0.00479
1990 49 m white 0.00518
1990 50 m white 0.00564
1990 51 m white 0.0062
1990 52 m white 0.00683
1990 53 m white 0.00753
1990 54 m white 0.00831
1990 55 m white 0.00913
1990 56 m white 0.01004
1990 57 m white 0.01109
1990 58 m white 0.01231
1990 59 m white 0.01366
1990 60 m white 0.01503
1990 61 m white 0.01641
1990 62 m white 0.01788
1990 63 m white 0.01947
1990 64 m white 0.02118
1990 65 m white 0.02297
1990 66 m white 0.02483
1990 67 m white 0.02689
1990 68 m white 0.02926
1990 69 m white 0.032
1990 70 m white 0.03509
1990 71 m white 0.03848
1990 72 m white 0.04215
1990 73 m white 0.04598
1990 74 m white 0.04993
1990 75 m white 0.05414
1990 76 m white 0.05875
1990 77 m white 0.06372
1990 78 m white 0.0692
1990 79 m white 0.07533
1990 80 m white 0.08246
1990 81 m white 0.09049
1990 82 m white 0.09891
1990 83 m white 0.10715
1990 84 m white 0.11519
1990 85 m white 0.12436
1990 86 m white 0.13522
1990 87 m white 0.14695
1990 88 m white 0.15927
1990 89 m white 0.17219
1990 90 m white 0.18617
1990 91 m white 0.20159
1990 92 m white 0.21773
1990 93 m white 0.23376
1990 94 m white 0.24893
1990 95 m white 0.26329
1990 96 m white 0.27914
1990 97 m white 0.29399
1990 98 m white 0.30869
1990 99 m white 0.32413
1990 100 m white 0.34033
1990 101 m white 0.35735
1990 102 m white 0.37522
1990 103 m white 0.39398
1990 104 m white 0.41368
1990 105 m white 0.43436
1990 106 m white 0.45608
1990 107 m white 0.47888
1990 108 m white 0.50282
1990 109 m white 0.52797
1990 0-1d f white 0.00249
1990 1-7d f white 0.00101
1990 7-28d f white 0.00077
1990 0 f white 0.00667
1990 1 f white 0.00059
1990 2 f white 0.00037
1990 3 f white 0.00029
1990 4 f white 0.00023
1990 5 f white 0.00021
1990 6 f white 0.00019
1990 7 f white 0.00017
1990 8 f white 0.00016
1990 9 f white 0.00015
1990 10 f white 0.00014
1990 11 f white 0.00014
1990 12 f white 0.00017
1990 13 f white 0.00021
1990 14 f white 0.00027
1990 15 f white 0.00034
1990 16 f white 4e-04
1990 17 f white 0.00045
1990 18 f white 0.00047
1990 19 f white 0.00048
1990 20 f white 0.00049
1990 21 f white 5e-04
1990 22 f white 0.00051
1990 23 f white 0.00051
1990 24 f white 0.00051
1990 25 f white 0.00051
1990 26 f white 0.00051
1990 27 f white 0.00053
1990 28 f white 0.00055
1990 29 f white 0.00058
1990 30 f white 0.00062
1990 31 f white 0.00066
1990 32 f white 7e-04
1990 33 f white 0.00074
1990 34 f white 0.00078
1990 35 f white 0.00082
1990 36 f white 0.00088
1990 37 f white 0.00094
1990 38 f white 0.00102
1990 39 f white 0.00111
1990 40 f white 0.00121
1990 41 f white 0.00131
1990 42 f white 0.00143
1990 43 f white 0.00157
1990 44 f white 0.00173
1990 45 f white 0.00193
1990 46 f white 0.00215
1990 47 f white 0.0024
1990 48 f white 0.00265
1990 49 f white 0.00291
1990 50 f white 0.00321
1990 51 f white 0.00356
1990 52 f white 0.00394
1990 53 f white 0.00434
1990 54 f white 0.00476
1990 55 f white 0.00521
1990 56 f white 0.00571
1990 57 f white 0.00628
1990 58 f white 0.00693
1990 59 f white 0.00764
1990 60 f white 0.00837
1990 61 f white 0.00912
1990 62 f white 0.00993
1990 63 f white 0.01081
1990 64 f white 0.01177
1990 65 f white 0.01278
1990 66 f white 0.01383
1990 67 f white 0.015
1990 68 f white 0.01634
1990 69 f white 0.01791
1990 70 f white 0.01969
1990 71 f white 0.02168
1990 72 f white 0.02386
1990 73 f white 0.02618
1990 74 f white 0.0286
1990 75 f white 0.03111
1990 76 f white 0.03387
1990 77 f white 0.03707
1990 78 f white 0.0409
1990 79 f white 0.04542
1990 80 f white 0.05053
1990 81 f white 0.05606
1990 82 f white 0.06215
1990 83 f white 0.06878
1990 84 f white 0.07607
1990 85 f white 0.08445
1990 86 f white 0.09402
1990 87 f white 0.10431
1990 88 f white 0.11512
1990 89 f white 0.12673
1990 90 f white 0.14015
1990 91 f white 0.15536
1990 92 f white 0.17101
1990 93 f white 0.18626
1990 94 f white 0.20148
1990 95 f white 0.21737
1990 96 f white 0.23434
1990 97 f white 0.25091
1990 98 f white 0.26715
1990 99 f white 0.28318
1990 100 f white 0.30017
1990 101 f white 0.31818
1990 102 f white 0.33727
1990 103 f white 0.3575
1990 104 f white 0.37895
1990 105 f white 0.40169
1990 106 f white 0.42579
1990 107 f white 0.45134
1990 108 f white 0.47842
1990 109 f white 0.50712
1990 0-1d m nonwhite 0.00681
1990 1-7d m nonwhite 0.00227
1990 7-28d m nonwhite 0.00176
1990 0 m nonwhite 0.01712
1990 1 m nonwhite 0.00121
1990 2 m nonwhite 0.00077
1990 3 m nonwhite 0.00063
1990 4 m nonwhite 0.00048
1990 5 m nonwhite 0.00042
1990 6 m nonwhite 0.00038
1990 7 m nonwhite 0.00034
1990 8 m nonwhite 3e-04
1990 9 m nonwhite 0.00024
1990 10 m nonwhite 2e-04
1990 11 m nonwhite 2e-04
1990 12 m nonwhite 0.00031
1990 13 m nonwhite 0.00055
1990 14 m nonwhite 0.00087
1990 15 m nonwhite 0.00121
1990 16 m nonwhite 0.00153
1990 17 m nonwhite 0.0018
1990 18 m nonwhite 0.00201
1990 19 m nonwhite 0.00217
1990 20 m nonwhite 0.00234
1990 21 m nonwhite 0.00252
1990 22 m nonwhite 0.00267
1990 23 m nonwhite 0.00276
1990 24 m nonwhite 0.00283
1990 25 m nonwhite 0.00287
1990 26 m nonwhite 0.00292
1990 27 m nonwhite 0.00301
1990 28 m nonwhite 0.00315
1990 29 m nonwhite 0.00333
1990 30 m nonwhite 0.00351
1990 31 m nonwhite 0.00369
1990 32 m nonwhite 0.00389
1990 33 m nonwhite 0.00411
1990 34 m nonwhite 0.00435
1990 35 m nonwhite 0.00462
1990 36 m nonwhite 0.00489
1990 37 m nonwhite 0.00516
1990 38 m nonwhite 0.00538
1990 39 m nonwhite 0.00558
1990 40 m nonwhite 0.00579
1990 41 m nonwhite 0.00603
1990 42 m nonwhite 0.00631
1990 43 m nonwhite 0.00665
1990 44 m nonwhite 0.00705
1990 45 m nonwhite 0.00752
1990 46 m nonwhite 0.00805
1990 47 m nonwhite 0.00864
1990 48 m nonwhite 0.00926
1990 49 m nonwhite 0.00991
1990 50 m nonwhite 0.01061
1990 51 m nonwhite 0.01138
1990 52 m nonwhite 0.01225
1990 53 m nonwhite 0.01326
1990 54 m nonwhite 0.01441
1990 55 m nonwhite 0.01566
1990 56 m nonwhite 0.01698
1990 57 m nonwhite 0.01838
1990 58 m nonwhite 0.01984
1990 59 m nonwhite 0.02134
1990 60 m nonwhite 0.02284
1990 61 m nonwhite 0.0244
1990 62 m nonwhite 0.02613
1990 63 m nonwhite 0.02809
1990 64 m nonwhite 0.03025
1990 65 m nonwhite 0.0325
1990 66 m nonwhite 0.03475
1990 67 m nonwhite 0.03706
1990 68 m nonwhite 0.0395
1990 69 m nonwhite 0.04218
1990 70 m nonwhite 0.04524
1990 71 m nonwhite 0.04867
1990 72 m nonwhite 0.0523
1990 73 m nonwhite 0.05586
1990 74 m nonwhite 0.05921
1990 75 m nonwhite 0.06251
1990 76 m nonwhite 0.06603
1990 77 m nonwhite 0.06988
1990 78 m nonwhite 0.07444
1990 79 m nonwhite 0.07989
1990 80 m nonwhite 0.08644
1990 81 m nonwhite 0.0937
1990 82 m nonwhite 0.10106
1990 83 m nonwhite 0.10749
1990 84 m nonwhite 0.11273
1990 85 m nonwhite 0.11827
1990 86 m nonwhite 0.12507
1990 87 m nonwhite 0.13318
1990 88 m nonwhite 0.14333
1990 89 m nonwhite 0.1556
1990 90 m nonwhite 0.16977
1990 91 m nonwhite 0.18502
1990 92 m nonwhite 0.19999
1990 93 m nonwhite 0.21198
1990 94 m nonwhite 0.22061
1990 95 m nonwhite 0.22903
1990 96 m nonwhite 0.24048
1990 97 m nonwhite 0.2525
1990 98 m nonwhite 0.26513
1990 99 m nonwhite 0.27838
1990 100 m nonwhite 0.2923
1990 101 m nonwhite 0.30692
1990 102 m nonwhite 0.32226
1990 103 m nonwhite 0.33837
1990 104 m nonwhite 0.35529
1990 105 m nonwhite 0.37306
1990 106 m nonwhite 0.39171
1990 107 m nonwhite 0.4113
1990 108 m nonwhite 0.43186
1990 109 m nonwhite 0.45345
1990 0-1d f nonwhite 0.00575
1990 1-7d f nonwhite 0.00174
1990 7-28d f nonwhite 0.00148
1990 0 f nonwhite 0.01428
1990 1 f nonwhite 0.00103
1990 2 f nonwhite 0.00062
1990 3 f nonwhite 0.00047
1990 4 f nonwhite 0.00035
1990 5 f nonwhite 0.00034
1990 6 f nonwhite 0.00029
1990 7 f nonwhite 0.00025
1990 8 f nonwhite 0.00022
1990 9 f nonwhite 2e-04
1990 10 f nonwhite 0.00019
1990 11 f nonwhite 2e-04
1990 12 f nonwhite 0.00022
1990 13 f nonwhite 0.00026
1990 14 f nonwhite 0.00031
1990 15 f nonwhite 0.00037
1990 16 f nonwhite 0.00043
1990 17 f nonwhite 0.00049
1990 18 f nonwhite 0.00055
1990 19 f nonwhite 0.00059
1990 20 f nonwhite 0.00065
1990 21 f nonwhite 7e-04
1990 22 f nonwhite 0.00076
1990 23 f nonwhite 0.00082
1990 24 f nonwhite 0.00088
1990 25 f nonwhite 0.00094
1990 26 f nonwhite 0.001
1990 27 f nonwhite 0.00107
1990 28 f nonwhite 0.00116
1990 29 f nonwhite 0.00126
1990 30 f nonwhite 0.00137
1990 31 f nonwhite 0.00147
1990 32 f nonwhite 0.00157
1990 33 f nonwhite 0.00167
1990 34 f nonwhite 0.00178
1990 35 f nonwhite 0.00189
1990 36 f nonwhite 0.002
1990 37 f nonwhite 0.00213
1990 38 f nonwhite 0.00226
1990 39 f nonwhite 0.00239
1990 40 f nonwhite 0.00254
1990 41 f nonwhite 0.00271
1990 42 f nonwhite 0.00289
1990 43 f nonwhite 0.0031
1990 44 f nonwhite 0.00335
1990 45 f nonwhite 0.00363
1990 46 f nonwhite 0.00396
1990 47 f nonwhite 0.00433
1990 48 f nonwhite 0.00473
1990 49 f nonwhite 0.00515
1990 50 f nonwhite 0.00561
1990 51 f nonwhite 0.00612
1990 52 f nonwhite 0.00665
1990 53 f nonwhite 0.00721
1990 54 f nonwhite 0.00781
1990 55 f nonwhite 0.00843
1990 56 f nonwhite 0.0091
1990 57 f nonwhite 0.00987
1990 58 f nonwhite 0.01077
1990 59 f nonwhite 0.01176
1990 60 f nonwhite 0.01278
1990 61 f nonwhite 0.01381
1990 62 f nonwhite 0.01491
1990 63 f nonwhite 0.0161
1990 64 f nonwhite 0.0174
1990 65 f nonwhite 0.01877
1990 66 f nonwhite 0.02018
1990 67 f nonwhite 0.02162
1990 68 f nonwhite 0.02312
1990 69 f nonwhite 0.02473
1990 70 f nonwhite 0.0265
1990 71 f nonwhite 0.02851
1990 72 f nonwhite 0.03075
1990 73 f nonwhite 0.03315
1990 74 f nonwhite 0.03564
1990 75 f nonwhite 0.03817
1990 76 f nonwhite 0.04082
1990 77 f nonwhite 0.04377
1990 78 f nonwhite 0.04726
1990 79 f nonwhite 0.05146
1990 80 f nonwhite 0.05647
1990 81 f nonwhite 0.06209
1990 82 f nonwhite 0.06803
1990 83 f nonwhite 0.0737
1990 84 f nonwhite 0.07896
1990 85 f nonwhite 0.08452
1990 86 f nonwhite 0.09105
1990 87 f nonwhite 0.09831
1990 88 f nonwhite 0.10667
1990 89 f nonwhite 0.11633
1990 90 f nonwhite 0.12752
1990 91 f nonwhite 0.13979
1990 92 f nonwhite 0.15196
1990 93 f nonwhite 0.16268
1990 94 f nonwhite 0.17245
1990 95 f nonwhite 0.18338
1990 96 f nonwhite 0.19682
1990 97 f nonwhite 0.21089
1990 98 f nonwhite 0.22557
1990 99 f nonwhite 0.23911
1990 100 f nonwhite 0.25346
1990 101 f nonwhite 0.26866
1990 102 f nonwhite 0.28478
1990 103 f nonwhite 0.30187
1990 104 f nonwhite 0.31998
1990 105 f nonwhite 0.33918
1990 106 f nonwhite 0.35953
1990 107 f nonwhite 0.3811
1990 108 f nonwhite 0.40397
1990 109 f nonwhite 0.42821
1990 0-1d m black 0.00811
1990 1-7d m black 0.00263
1990 7-28d m black 0.00201
1990 0 m black 0.01977
1990 1 m black 0.00134
1990 2 m black 0.00085
1990 3 m black 0.00069
1990 4 m black 0.00054
1990 5 m black 0.00048
1990 6 m black 0.00043
1990 7 m black 0.00039
1990 8 m black 0.00034
1990 9 m black 0.00027
1990 10 m black 0.00022
1990 11 m black 0.00023
1990 12 m black 0.00035
1990 13 m black 0.00062
1990 14 m black 0.00097
1990 15 m black 0.00137
1990 16 m black 0.00173
1990 17 m black 0.00205
1990 18 m black 0.00231
1990 19 m black 0.00252
1990 20 m black 0.00274
1990 21 m black 0.00298
1990 22 m black 0.00317
1990 23 m black 0.0033
1990 24 m black 0.00338
1990 25 m black 0.00344
1990 26 m black 0.00351
1990 27 m black 0.00363
1990 28 m black 0.00382
1990 29 m black 0.00407
1990 30 m black 0.00433
1990 31 m black 0.00458
1990 32 m black 0.00485
1990 33 m black 0.00513
1990 34 m black 0.00544
1990 35 m black 0.00577
1990 36 m black 0.00612
1990 37 m black 0.00645
1990 38 m black 0.00675
1990 39 m black 0.00702
1990 40 m black 0.0073
1990 41 m black 0.00762
1990 42 m black 0.00799
1990 43 m black 0.00841
1990 44 m black 0.0089
1990 45 m black 0.00946
1990 46 m black 0.0101
1990 47 m black 0.01081
1990 48 m black 0.01155
1990 49 m black 0.01232
1990 50 m black 0.01314
1990 51 m black 0.01404
1990 52 m black 0.01504
1990 53 m black 0.01619
1990 54 m black 0.01748
1990 55 m black 0.01885
1990 56 m black 0.02029
1990 57 m black 0.02181
1990 58 m black 0.0234
1990 59 m black 0.02506
1990 60 m black 0.02672
1990 61 m black 0.02842
1990 62 m black 0.03033
1990 63 m black 0.0325
1990 64 m black 0.03489
1990 65 m black 0.03739
1990 66 m black 0.03989
1990 67 m black 0.04244
1990 68 m black 0.04511
1990 69 m black 0.04801
1990 70 m black 0.05131
1990 71 m black 0.055
1990 72 m black 0.05885
1990 73 m black 0.06255
1990 74 m black 0.06599
1990 75 m black 0.06931
1990 76 m black 0.07285
1990 77 m black 0.07675
1990 78 m black 0.08145
1990 79 m black 0.08713
1990 80 m black 0.09403
1990 81 m black 0.10169
1990 82 m black 0.10937
1990 83 m black 0.11578
1990 84 m black 0.12062
1990 85 m black 0.12515
1990 86 m black 0.13086
1990 87 m black 0.13796
1990 88 m black 0.14736
1990 89 m black 0.15912
1990 90 m black 0.17285
1990 91 m black 0.18751
1990 92 m black 0.20162
1990 93 m black 0.21224
1990 94 m black 0.21915
1990 95 m black 0.22659
1990 96 m black 0.23792
1990 97 m black 0.24982
1990 98 m black 0.26231
1990 99 m black 0.27542
1990 100 m black 0.2892
1990 101 m black 0.30365
1990 102 m black 0.31884
1990 103 m black 0.33478
1990 104 m black 0.35152
1990 105 m black 0.36909
1990 106 m black 0.38755
1990 107 m black 0.40693
1990 108 m black 0.42727
1990 109 m black 0.44864
1990 0-1d f black 0.00675
1990 1-7d f black 0.002
1990 7-28d f black 0.00169
1990 0 f black 0.01644
1990 1 f black 0.00113
1990 2 f black 0.00069
1990 3 f black 0.00051
1990 4 f black 4e-04
1990 5 f black 0.00037
1990 6 f black 0.00032
1990 7 f black 0.00027
1990 8 f black 0.00024
1990 9 f black 0.00023
1990 10 f black 0.00022
1990 11 f black 0.00023
1990 12 f black 0.00025
1990 13 f black 0.00028
1990 14 f black 0.00033
1990 15 f black 0.00039
1990 16 f black 0.00045
1990 17 f black 0.00051
1990 18 f black 0.00058
1990 19 f black 0.00064
1990 20 f black 0.00072
1990 21 f black 8e-04
1990 22 f black 0.00088
1990 23 f black 0.00096
1990 24 f black 0.00103
1990 25 f black 0.0011
1990 26 f black 0.00118
1990 27 f black 0.00127
1990 28 f black 0.00138
1990 29 f black 0.00151
1990 30 f black 0.00165
1990 31 f black 0.00178
1990 32 f black 0.00191
1990 33 f black 0.00203
1990 34 f black 0.00216
1990 35 f black 0.00229
1990 36 f black 0.00243
1990 37 f black 0.00259
1990 38 f black 0.00275
1990 39 f black 0.00293
1990 40 f black 0.00313
1990 41 f black 0.00335
1990 42 f black 0.00359
1990 43 f black 0.00384
1990 44 f black 0.00411
1990 45 f black 0.00442
1990 46 f black 0.00478
1990 47 f black 0.00519
1990 48 f black 0.00564
1990 49 f black 0.00612
1990 50 f black 0.00664
1990 51 f black 0.00721
1990 52 f black 0.00781
1990 53 f black 0.00843
1990 54 f black 0.0091
1990 55 f black 0.00979
1990 56 f black 0.01054
1990 57 f black 0.01142
1990 58 f black 0.01247
1990 59 f black 0.01363
1990 60 f black 0.01482
1990 61 f black 0.01602
1990 62 f black 0.01727
1990 63 f black 0.01859
1990 64 f black 0.01997
1990 65 f black 0.02142
1990 66 f black 0.02291
1990 67 f black 0.02442
1990 68 f black 0.02601
1990 69 f black 0.02774
1990 70 f black 0.02965
1990 71 f black 0.03177
1990 72 f black 0.03411
1990 73 f black 0.03656
1990 74 f black 0.03904
1990 75 f black 0.04152
1990 76 f black 0.04412
1990 77 f black 0.04705
1990 78 f black 0.05061
1990 79 f black 0.05492
1990 80 f black 0.06008
1990 81 f black 0.06581
1990 82 f black 0.07179
